city,industry,role,experience_years,salary_lpa,primary_ai_tool,ai_adopted
Delhi,Healthcare,AI Researcher,2,14.74,Scikit-learn,1
Hyderabad,IT,AI Engineer,0,3.53,Azure AI,0
Pune,E-commerce,AI Engineer,11,26.61,Scikit-learn,1
Bangalore,IT,Data Scientist,11,27.5,Azure AI,1
Hyderabad,Healthcare,ML Engineer,8,23.69,Scikit-learn,1
Hyderabad,E-commerce,AI Researcher,8,27.92,ChatGPT,1
Chennai,E-commerce,ML Engineer,11,32.92,Scikit-learn,0
Bangalore,Healthcare,Data Analyst,5,11.48,TensorFlow,0
Chennai,E-commerce,Data Analyst,0,5.79,TensorFlow,1
Pune,Finance,ML Engineer,6,16.55,Scikit-learn,0
Pune,E-commerce,Data Scientist,4,15.7,AWS AI,1
Pune,EdTech,Data Analyst,4,11.44,AWS AI,0
Chennai,Manufacturing,AI Engineer,11,27.01,TensorFlow,1
Chennai,E-commerce,ML Engineer,2,9.83,Azure AI,1
Bangalore,Manufacturing,Data Analyst,11,24.14,Scikit-learn,1
Chennai,EdTech,AI Researcher,0,9.86,TensorFlow,1
Pune,EdTech,Data Analyst,11,26.85,AWS AI,1
Chennai,Manufacturing,AI Engineer,4,11.95,Scikit-learn,1
Hyderabad,IT,Data Analyst,11,27.9,Azure AI,1
Pune,IT,AI Engineer,6,17.64,PyTorch,1
Chennai,Finance,Data Scientist,3,11.59,Scikit-learn,1
Pune,Manufacturing,AI Researcher,11,32.9,ChatGPT,1
Hyderabad,IT,AI Researcher,6,24.01,Scikit-learn,0
Bangalore,IT,AI Researcher,10,36.2,ChatGPT,1
Pune,Healthcare,AI Engineer,11,27.43,AWS AI,0
Chennai,Finance,ML Engineer,11,27.23,Scikit-learn,1
Mumbai,Healthcare,Data Analyst,3,14.24,PyTorch,1
Bangalore,IT,AI Researcher,0,9.22,PyTorch,0
Bangalore,IT,Data Analyst,2,10.67,ChatGPT,1
Bangalore,Finance,AI Researcher,7,25.06,TensorFlow,0
Delhi,Healthcare,Data Scientist,3,13.07,Azure AI,1
Mumbai,E-commerce,AI Engineer,10,22.38,TensorFlow,1
Mumbai,Healthcare,Data Scientist,10,27.19,TensorFlow,1
Delhi,EdTech,Data Scientist,2,8.83,PyTorch,1
Hyderabad,Healthcare,Data Scientist,4,12.65,AWS AI,1
Pune,Healthcare,Data Analyst,2,6.74,AWS AI,1
Delhi,IT,ML Engineer,7,21.9,TensorFlow,0
Pune,E-commerce,AI Researcher,2,13.02,TensorFlow,1
Hyderabad,E-commerce,ML Engineer,0,3.45,Azure AI,1
Chennai,E-commerce,ML Engineer,6,19.58,TensorFlow,1
Hyderabad,Manufacturing,AI Researcher,8,26.37,Scikit-learn,0
Chennai,Healthcare,Data Analyst,3,12.96,TensorFlow,1
Pune,EdTech,AI Engineer,1,7.44,PyTorch,1
Pune,IT,AI Engineer,4,11.8,PyTorch,1
Hyderabad,IT,AI Engineer,9,20.84,AWS AI,1
Bangalore,Healthcare,ML Engineer,5,18.15,Scikit-learn,0
Delhi,Finance,AI Researcher,5,21.02,Azure AI,1
Delhi,Manufacturing,AI Researcher,4,19.96,PyTorch,1
Bangalore,IT,Data Analyst,0,4.02,AWS AI,1
Delhi,EdTech,AI Engineer,7,23.35,AWS AI,0
Hyderabad,Manufacturing,ML Engineer,10,25.89,TensorFlow,1
Delhi,IT,Data Scientist,4,14.45,Azure AI,0
Bangalore,EdTech,Data Scientist,11,24.75,Azure AI,1
Delhi,EdTech,AI Researcher,7,25.61,TensorFlow,1
Bangalore,Manufacturing,AI Researcher,2,15.9,PyTorch,0
Delhi,Finance,Data Analyst,3,10.37,PyTorch,0
Hyderabad,Healthcare,Data Analyst,6,14.55,Scikit-learn,0
Pune,Finance,ML Engineer,0,8.44,ChatGPT,1
Pune,IT,Data Analyst,4,11.07,ChatGPT,1
Hyderabad,Manufacturing,AI Researcher,7,22.38,AWS AI,1
Pune,IT,AI Engineer,6,16.89,ChatGPT,1
Bangalore,IT,AI Engineer,2,6.22,Scikit-learn,1
Chennai,Finance,AI Engineer,3,10.26,Scikit-learn,0
Hyderabad,Manufacturing,AI Researcher,3,17.28,ChatGPT,1
Pune,Healthcare,ML Engineer,6,19.19,PyTorch,1
Hyderabad,Healthcare,AI Researcher,6,20.11,Scikit-learn,1
Bangalore,Manufacturing,ML Engineer,2,14.77,Azure AI,1
Mumbai,E-commerce,Data Scientist,9,22.18,PyTorch,1
Delhi,Finance,AI Researcher,6,23.4,PyTorch,1
Delhi,Healthcare,Data Scientist,1,9.56,Scikit-learn,1
Chennai,Manufacturing,Data Analyst,3,9.24,PyTorch,0
Hyderabad,Healthcare,ML Engineer,2,11.07,AWS AI,1
Hyderabad,Finance,ML Engineer,5,17.48,Scikit-learn,1
Delhi,Finance,AI Researcher,9,23.33,Azure AI,1
Bangalore,EdTech,Data Scientist,10,28.34,AWS AI,1
Bangalore,EdTech,Data Scientist,8,21.5,AWS AI,1
Hyderabad,EdTech,AI Engineer,0,4.09,Scikit-learn,0
Hyderabad,IT,Data Scientist,10,26.22,ChatGPT,1
Delhi,Finance,Data Analyst,8,21.35,TensorFlow,0
Chennai,Healthcare,AI Engineer,0,3.57,TensorFlow,0
Bangalore,E-commerce,Data Analyst,0,5.99,TensorFlow,0
Bangalore,Manufacturing,ML Engineer,2,14.97,Scikit-learn,1
Delhi,IT,Data Analyst,8,20.98,ChatGPT,0
Chennai,Manufacturing,Data Scientist,6,17.88,TensorFlow,1
Delhi,Manufacturing,Data Scientist,2,5.14,PyTorch,0
Chennai,EdTech,ML Engineer,10,26.18,TensorFlow,0
Delhi,E-commerce,Data Scientist,1,7.46,AWS AI,1
Delhi,IT,Data Analyst,0,3.85,AWS AI,1
Chennai,Healthcare,Data Analyst,6,16.7,ChatGPT,0
Chennai,EdTech,ML Engineer,2,14.22,ChatGPT,1
Bangalore,IT,AI Researcher,2,16.2,PyTorch,1
Pune,E-commerce,AI Engineer,0,7.06,AWS AI,1
Pune,Finance,AI Researcher,4,18.57,TensorFlow,1
Bangalore,EdTech,ML Engineer,10,27.39,PyTorch,1
Delhi,E-commerce,AI Engineer,6,17.42,ChatGPT,1
Chennai,Healthcare,AI Engineer,9,22.58,AWS AI,1
Mumbai,Healthcare,ML Engineer,0,7.29,Scikit-learn,1
Delhi,Manufacturing,ML Engineer,9,27.4,PyTorch,1
Hyderabad,E-commerce,Data Analyst,6,14.81,Scikit-learn,1
Mumbai,Manufacturing,Data Scientist,0,5.78,Azure AI,1
Mumbai,IT,Data Scientist,8,22.36,AWS AI,1
Pune,IT,Data Analyst,11,22.71,TensorFlow,1
Delhi,Manufacturing,ML Engineer,2,11.99,ChatGPT,0
Bangalore,Finance,Data Scientist,1,7.45,Azure AI,1
Bangalore,EdTech,Data Scientist,11,28.52,TensorFlow,1
Bangalore,EdTech,Data Scientist,1,6.54,Scikit-learn,1
Delhi,Healthcare,Data Analyst,9,23.03,Scikit-learn,1
Pune,IT,AI Engineer,11,25.45,Scikit-learn,1
Delhi,Finance,ML Engineer,8,26.96,ChatGPT,1
Mumbai,IT,AI Engineer,1,8.52,Azure AI,0
Pune,EdTech,Data Analyst,8,17.58,Azure AI,1
Chennai,Healthcare,Data Scientist,0,3.0,PyTorch,1
Bangalore,Manufacturing,Data Scientist,9,23.91,PyTorch,0
Bangalore,IT,Data Scientist,7,20.18,Scikit-learn,1
Hyderabad,EdTech,Data Analyst,5,14.69,TensorFlow,1
Mumbai,EdTech,Data Analyst,8,19.9,TensorFlow,1
Mumbai,E-commerce,Data Analyst,0,3.91,AWS AI,1
Bangalore,E-commerce,Data Analyst,6,14.27,Azure AI,0
Chennai,Finance,Data Analyst,5,16.63,AWS AI,1
Mumbai,IT,Data Analyst,3,11.18,Azure AI,1
Pune,IT,ML Engineer,5,16.68,PyTorch,1
Hyderabad,E-commerce,Data Scientist,9,21.97,PyTorch,1
Pune,Manufacturing,AI Researcher,3,12.99,ChatGPT,0
Mumbai,IT,Data Analyst,9,23.29,PyTorch,1
Bangalore,E-commerce,AI Researcher,5,23.93,PyTorch,1
Delhi,Finance,AI Engineer,11,25.62,ChatGPT,1
Hyderabad,IT,ML Engineer,4,14.05,Azure AI,1
Delhi,E-commerce,Data Scientist,3,11.26,PyTorch,0
Mumbai,E-commerce,AI Researcher,8,23.53,ChatGPT,1
Delhi,Manufacturing,ML Engineer,10,31.82,PyTorch,1
Delhi,EdTech,AI Researcher,9,28.09,ChatGPT,1
Bangalore,Finance,AI Researcher,11,30.81,AWS AI,1
Pune,Finance,ML Engineer,5,18.91,TensorFlow,1
Hyderabad,Finance,Data Analyst,9,19.24,TensorFlow,1
Delhi,EdTech,AI Researcher,2,17.6,PyTorch,1
Hyderabad,E-commerce,AI Researcher,7,23.59,ChatGPT,0
Hyderabad,E-commerce,AI Researcher,2,14.72,Scikit-learn,0
Hyderabad,E-commerce,Data Scientist,9,22.39,ChatGPT,0
Mumbai,EdTech,AI Engineer,0,5.98,Scikit-learn,1
Bangalore,Healthcare,AI Researcher,0,10.94,TensorFlow,0
Bangalore,Healthcare,AI Researcher,8,25.42,AWS AI,1
Hyderabad,E-commerce,Data Scientist,1,3.0,AWS AI,0
Hyderabad,Healthcare,ML Engineer,0,9.46,ChatGPT,0
Bangalore,EdTech,Data Scientist,0,4.87,PyTorch,1
Mumbai,Healthcare,ML Engineer,1,11.94,PyTorch,1
Mumbai,Healthcare,AI Researcher,6,20.91,ChatGPT,1
Chennai,Finance,Data Scientist,5,13.59,PyTorch,1
Mumbai,Manufacturing,ML Engineer,7,23.73,ChatGPT,1
Bangalore,Manufacturing,ML Engineer,2,13.42,PyTorch,0
Pune,E-commerce,AI Engineer,10,24.87,ChatGPT,0
Delhi,Manufacturing,Data Analyst,11,29.67,AWS AI,0
Bangalore,E-commerce,AI Engineer,8,19.45,ChatGPT,1
Mumbai,Finance,Data Analyst,7,20.51,ChatGPT,1
Delhi,Finance,AI Researcher,4,19.38,Azure AI,1
Pune,Healthcare,Data Analyst,9,25.05,Azure AI,1
Bangalore,IT,ML Engineer,2,14.35,Scikit-learn,1
Chennai,IT,AI Engineer,7,20.97,AWS AI,1
Chennai,Manufacturing,Data Analyst,0,4.77,AWS AI,1
Delhi,Finance,AI Researcher,4,16.33,ChatGPT,1
Mumbai,Finance,Data Scientist,7,18.82,Scikit-learn,1
Delhi,IT,AI Researcher,5,20.59,PyTorch,1
Mumbai,Finance,Data Scientist,11,25.71,PyTorch,1
Mumbai,IT,ML Engineer,7,19.2,Azure AI,0
Chennai,Healthcare,ML Engineer,10,27.61,ChatGPT,0
Mumbai,Finance,ML Engineer,0,7.12,AWS AI,1
Chennai,Healthcare,Data Scientist,11,27.87,Scikit-learn,1
Delhi,Manufacturing,Data Analyst,3,13.96,ChatGPT,0
Delhi,Manufacturing,Data Scientist,2,6.91,Scikit-learn,1
Hyderabad,EdTech,Data Analyst,4,11.12,AWS AI,0
Hyderabad,IT,ML Engineer,3,11.89,Azure AI,0
Pune,EdTech,AI Engineer,4,14.79,PyTorch,0
Hyderabad,EdTech,AI Researcher,4,18.29,ChatGPT,1
Pune,Manufacturing,ML Engineer,10,28.49,ChatGPT,1
Hyderabad,Finance,Data Scientist,6,13.44,PyTorch,0
Delhi,Healthcare,AI Researcher,8,25.99,TensorFlow,1
Hyderabad,E-commerce,Data Scientist,7,18.11,AWS AI,1
Chennai,Manufacturing,AI Researcher,1,11.29,AWS AI,1
Hyderabad,Finance,ML Engineer,10,29.68,Scikit-learn,0
Mumbai,E-commerce,AI Researcher,8,22.02,Azure AI,1
Chennai,IT,AI Engineer,1,7.06,Azure AI,1
Delhi,Finance,AI Researcher,2,15.77,AWS AI,1
Hyderabad,Finance,AI Engineer,8,22.78,TensorFlow,1
Pune,IT,ML Engineer,7,19.68,TensorFlow,0
Delhi,E-commerce,Data Scientist,11,26.94,Scikit-learn,0
Chennai,EdTech,Data Scientist,3,7.48,Azure AI,1
Pune,Healthcare,AI Researcher,5,21.73,Scikit-learn,1
Bangalore,Healthcare,AI Researcher,4,18.02,Azure AI,0
Delhi,Finance,Data Analyst,11,26.98,PyTorch,0
Bangalore,Finance,ML Engineer,0,5.79,PyTorch,1
Pune,Healthcare,AI Researcher,2,13.13,TensorFlow,0
Mumbai,IT,ML Engineer,1,9.51,Scikit-learn,0
Chennai,Finance,ML Engineer,1,9.56,Scikit-learn,1
Delhi,Finance,Data Scientist,11,29.84,AWS AI,0
Hyderabad,IT,AI Researcher,11,32.54,Scikit-learn,1
Chennai,EdTech,ML Engineer,10,24.39,Scikit-learn,1
Hyderabad,Manufacturing,AI Researcher,4,20.69,AWS AI,1
Chennai,Manufacturing,Data Scientist,0,5.77,Azure AI,1
Pune,Finance,Data Scientist,2,13.37,AWS AI,1
Mumbai,IT,ML Engineer,9,26.04,Azure AI,1
Mumbai,E-commerce,Data Scientist,3,10.73,TensorFlow,0
Mumbai,Manufacturing,ML Engineer,4,17.72,ChatGPT,1
Bangalore,EdTech,Data Scientist,5,14.16,ChatGPT,1
Chennai,IT,ML Engineer,5,16.68,PyTorch,1
Mumbai,EdTech,AI Engineer,5,15.66,AWS AI,1
Hyderabad,Finance,Data Analyst,6,17.62,AWS AI,1
Mumbai,IT,ML Engineer,6,23.22,Azure AI,0
Hyderabad,Finance,Data Scientist,4,10.86,AWS AI,1
Bangalore,IT,ML Engineer,8,25.71,ChatGPT,1
Delhi,Finance,Data Scientist,11,26.12,TensorFlow,1
Delhi,Healthcare,Data Scientist,8,23.28,TensorFlow,0
Mumbai,E-commerce,Data Analyst,6,16.81,TensorFlow,1
Pune,Healthcare,Data Analyst,10,24.64,PyTorch,1
Hyderabad,Finance,AI Engineer,8,20.48,PyTorch,0
Pune,EdTech,AI Researcher,0,11.51,Azure AI,1
Chennai,Manufacturing,AI Researcher,5,21.05,PyTorch,1
Bangalore,EdTech,AI Engineer,10,25.26,PyTorch,1
Chennai,IT,AI Engineer,3,11.79,ChatGPT,1
Mumbai,Healthcare,ML Engineer,7,23.92,PyTorch,1
Bangalore,E-commerce,AI Engineer,6,16.63,ChatGPT,1
Hyderabad,E-commerce,AI Engineer,5,16.01,Scikit-learn,1
Mumbai,IT,AI Researcher,0,9.01,Azure AI,0
Delhi,Finance,AI Engineer,10,24.15,ChatGPT,0
Chennai,Finance,Data Scientist,1,5.55,AWS AI,1
Bangalore,Finance,ML Engineer,10,24.01,PyTorch,0
Mumbai,Healthcare,ML Engineer,4,14.41,Azure AI,0
Bangalore,Manufacturing,ML Engineer,6,20.94,Scikit-learn,1
Delhi,EdTech,ML Engineer,11,32.39,PyTorch,1
Pune,EdTech,AI Researcher,9,27.44,ChatGPT,0
Hyderabad,E-commerce,Data Analyst,8,22.15,TensorFlow,0
Hyderabad,Finance,AI Engineer,11,23.67,Scikit-learn,1
Delhi,Finance,Data Scientist,11,24.75,ChatGPT,1
Bangalore,Manufacturing,AI Researcher,10,31.8,Azure AI,1
Hyderabad,Healthcare,ML Engineer,3,17.63,ChatGPT,1
Delhi,Manufacturing,AI Researcher,10,30.65,Scikit-learn,1
Chennai,IT,AI Researcher,9,26.26,ChatGPT,1
Hyderabad,Finance,AI Engineer,8,19.47,Scikit-learn,0
Chennai,IT,Data Scientist,5,15.74,ChatGPT,0
Bangalore,Manufacturing,AI Researcher,7,24.63,TensorFlow,0
Chennai,E-commerce,Data Analyst,9,23.2,AWS AI,0
Hyderabad,Finance,ML Engineer,11,30.85,Scikit-learn,1
Pune,EdTech,ML Engineer,9,22.82,AWS AI,1
Mumbai,EdTech,Data Scientist,3,12.68,Azure AI,0
Pune,Finance,AI Engineer,11,25.29,ChatGPT,1
Pune,Healthcare,Data Scientist,6,16.63,ChatGPT,1
Delhi,Manufacturing,Data Analyst,8,23.15,PyTorch,1
Pune,Finance,AI Engineer,4,16.3,TensorFlow,1
Chennai,Finance,Data Scientist,7,18.72,TensorFlow,0
Chennai,EdTech,AI Engineer,10,25.53,AWS AI,0
Delhi,EdTech,AI Engineer,11,26.68,AWS AI,1
Hyderabad,Healthcare,AI Engineer,1,9.74,ChatGPT,0
Hyderabad,EdTech,ML Engineer,1,11.74,ChatGPT,0
Mumbai,IT,AI Engineer,0,6.51,TensorFlow,1
Hyderabad,EdTech,AI Researcher,1,8.85,PyTorch,0
Pune,IT,ML Engineer,9,23.76,Scikit-learn,1
Pune,Finance,Data Scientist,2,13.38,PyTorch,1
Hyderabad,Finance,Data Analyst,2,9.16,ChatGPT,0
Chennai,Healthcare,Data Scientist,3,10.96,Scikit-learn,1
Delhi,Healthcare,Data Scientist,4,13.16,ChatGPT,1
Hyderabad,Finance,Data Analyst,3,11.44,Azure AI,1
Bangalore,E-commerce,AI Engineer,7,17.28,AWS AI,1
Delhi,IT,ML Engineer,6,18.57,TensorFlow,1
Hyderabad,Manufacturing,Data Scientist,2,10.1,Scikit-learn,1
Hyderabad,IT,ML Engineer,9,27.96,AWS AI,1
Delhi,EdTech,AI Engineer,1,6.14,ChatGPT,1
Mumbai,Finance,AI Engineer,5,15.25,ChatGPT,1
Chennai,IT,AI Researcher,9,26.75,PyTorch,1
Mumbai,Finance,ML Engineer,4,17.29,Scikit-learn,0
Hyderabad,Healthcare,AI Engineer,11,31.85,ChatGPT,1
Bangalore,EdTech,ML Engineer,5,19.87,Azure AI,0
Chennai,EdTech,Data Analyst,7,15.94,Scikit-learn,1
Mumbai,EdTech,Data Analyst,5,16.5,TensorFlow,0
Pune,Finance,Data Scientist,0,4.2,TensorFlow,1
Mumbai,E-commerce,ML Engineer,0,8.85,ChatGPT,1
Bangalore,E-commerce,Data Scientist,5,14.82,TensorFlow,0
Bangalore,IT,Data Scientist,3,13.4,Azure AI,1
Hyderabad,EdTech,AI Researcher,8,26.26,Azure AI,1
Hyderabad,E-commerce,Data Analyst,9,21.12,TensorFlow,0
Hyderabad,EdTech,AI Researcher,8,29.2,Scikit-learn,1
Bangalore,Finance,Data Analyst,3,13.11,Scikit-learn,1
Bangalore,Finance,ML Engineer,10,26.99,Scikit-learn,1
Pune,E-commerce,AI Engineer,3,11.81,AWS AI,1
Pune,E-commerce,AI Engineer,6,15.99,PyTorch,1
Hyderabad,Healthcare,ML Engineer,11,32.33,ChatGPT,1
Chennai,Finance,ML Engineer,10,27.1,Scikit-learn,1
Mumbai,Finance,Data Analyst,10,21.05,AWS AI,1
Mumbai,EdTech,Data Analyst,11,24.71,TensorFlow,1
Pune,IT,Data Scientist,8,21.27,AWS AI,1
Chennai,E-commerce,AI Engineer,1,7.81,Azure AI,1
Bangalore,E-commerce,Data Analyst,3,12.58,TensorFlow,0
Delhi,Healthcare,Data Analyst,0,5.17,AWS AI,0
Hyderabad,E-commerce,Data Scientist,5,16.07,PyTorch,1
Mumbai,Finance,AI Engineer,11,27.91,Scikit-learn,1
Delhi,Manufacturing,AI Engineer,7,18.39,Scikit-learn,1
Hyderabad,Manufacturing,AI Engineer,1,4.7,Azure AI,1
Pune,Finance,Data Analyst,8,21.48,ChatGPT,1
Chennai,IT,Data Scientist,1,11.33,PyTorch,0
Bangalore,Healthcare,AI Researcher,4,17.31,AWS AI,1
Pune,Healthcare,AI Engineer,1,7.36,Scikit-learn,1
Chennai,Healthcare,Data Scientist,10,25.1,AWS AI,0
Chennai,Finance,Data Scientist,5,16.79,AWS AI,0
Bangalore,Manufacturing,ML Engineer,8,26.15,PyTorch,0
Pune,Manufacturing,ML Engineer,6,18.1,ChatGPT,1
Bangalore,EdTech,Data Analyst,10,27.27,PyTorch,1
Mumbai,IT,AI Researcher,3,15.59,Scikit-learn,1
Chennai,Manufacturing,AI Engineer,3,10.46,PyTorch,1
Bangalore,IT,AI Engineer,9,22.75,Azure AI,0
Mumbai,Manufacturing,Data Scientist,9,26.24,TensorFlow,1
Delhi,Healthcare,Data Scientist,11,23.42,Scikit-learn,0
Mumbai,Manufacturing,AI Researcher,4,16.69,AWS AI,0
Chennai,E-commerce,Data Scientist,7,18.09,Scikit-learn,0
Mumbai,EdTech,ML Engineer,8,23.5,Scikit-learn,1
Delhi,E-commerce,Data Scientist,0,9.95,AWS AI,1
Bangalore,Healthcare,Data Analyst,8,20.95,ChatGPT,1
Pune,EdTech,Data Analyst,3,13.43,ChatGPT,0
Delhi,IT,AI Engineer,7,22.19,Scikit-learn,1
Mumbai,Healthcare,AI Engineer,3,13.89,TensorFlow,1
Delhi,Finance,AI Engineer,2,13.69,TensorFlow,1
Mumbai,IT,Data Analyst,5,15.9,TensorFlow,1
Delhi,Finance,AI Engineer,11,26.98,TensorFlow,0
Hyderabad,Healthcare,Data Scientist,6,19.74,Scikit-learn,1
Mumbai,E-commerce,Data Scientist,3,11.81,PyTorch,1
Delhi,E-commerce,ML Engineer,0,3.09,TensorFlow,0
Delhi,Manufacturing,AI Engineer,2,11.51,ChatGPT,0
Hyderabad,IT,Data Analyst,8,23.25,PyTorch,1
Chennai,EdTech,AI Engineer,5,15.15,PyTorch,1
Bangalore,Finance,AI Engineer,3,11.67,PyTorch,0
Chennai,E-commerce,AI Engineer,5,13.96,TensorFlow,0
Hyderabad,EdTech,AI Researcher,9,24.43,Azure AI,1
Hyderabad,E-commerce,Data Analyst,8,21.33,Azure AI,1
Pune,E-commerce,Data Scientist,10,27.92,Azure AI,1
Mumbai,Healthcare,ML Engineer,9,24.78,PyTorch,1
Delhi,EdTech,AI Researcher,6,23.49,PyTorch,1
Delhi,E-commerce,AI Researcher,5,22.8,Azure AI,0
Delhi,Healthcare,AI Researcher,0,10.26,TensorFlow,0
Chennai,E-commerce,AI Engineer,10,24.61,ChatGPT,1
Delhi,Healthcare,Data Scientist,6,15.21,TensorFlow,1
Hyderabad,E-commerce,AI Researcher,5,21.86,Scikit-learn,0
Delhi,Manufacturing,ML Engineer,7,22.56,Azure AI,0
Bangalore,Healthcare,Data Analyst,6,17.14,ChatGPT,1
Bangalore,EdTech,Data Analyst,3,7.07,Scikit-learn,1
Mumbai,E-commerce,AI Engineer,0,4.36,Azure AI,1
Bangalore,IT,Data Analyst,4,13.33,ChatGPT,1
Chennai,EdTech,Data Analyst,5,17.68,Scikit-learn,0
Pune,E-commerce,Data Analyst,1,7.18,TensorFlow,0
Chennai,Healthcare,ML Engineer,3,13.2,AWS AI,1
Hyderabad,EdTech,AI Engineer,8,21.15,Scikit-learn,1
Chennai,EdTech,ML Engineer,2,11.63,AWS AI,1
Mumbai,IT,Data Scientist,0,3.71,ChatGPT,1
Bangalore,Manufacturing,Data Scientist,0,3.91,Azure AI,0
Bangalore,Healthcare,ML Engineer,1,11.65,TensorFlow,0
Hyderabad,Healthcare,AI Researcher,6,24.46,TensorFlow,1
Bangalore,Finance,Data Analyst,3,13.41,ChatGPT,0
Mumbai,EdTech,AI Engineer,11,28.13,Scikit-learn,1
Hyderabad,Finance,ML Engineer,9,29.03,Azure AI,1
Delhi,IT,Data Scientist,9,25.01,AWS AI,1
Pune,Finance,AI Engineer,7,21.53,TensorFlow,1
Pune,EdTech,AI Researcher,5,18.88,Scikit-learn,0
Delhi,Healthcare,AI Engineer,10,24.65,AWS AI,1
Delhi,IT,AI Researcher,6,20.06,TensorFlow,1
Delhi,Healthcare,AI Engineer,7,19.93,PyTorch,0
Chennai,Finance,ML Engineer,2,10.97,Scikit-learn,1
Delhi,EdTech,AI Engineer,9,21.4,TensorFlow,1
Delhi,IT,Data Analyst,6,18.27,ChatGPT,0
Pune,Finance,AI Researcher,8,25.84,Scikit-learn,1
Hyderabad,Healthcare,Data Analyst,7,18.95,AWS AI,1
Chennai,E-commerce,AI Researcher,10,30.83,PyTorch,1
Chennai,E-commerce,ML Engineer,6,20.71,PyTorch,1
Pune,Healthcare,ML Engineer,2,15.89,Scikit-learn,1
Hyderabad,E-commerce,AI Engineer,6,18.65,TensorFlow,0
Delhi,Finance,Data Analyst,4,12.17,AWS AI,0
Hyderabad,Finance,Data Scientist,1,8.02,Azure AI,0
Hyderabad,Finance,ML Engineer,11,29.31,PyTorch,1
Pune,Finance,Data Analyst,0,4.64,ChatGPT,1
Chennai,Healthcare,Data Scientist,10,27.16,ChatGPT,1
Hyderabad,E-commerce,ML Engineer,3,11.72,PyTorch,0
Delhi,E-commerce,AI Researcher,0,12.83,AWS AI,1
Pune,Finance,ML Engineer,7,22.69,TensorFlow,1
Mumbai,EdTech,Data Analyst,8,21.81,ChatGPT,1
Chennai,Healthcare,AI Engineer,1,7.58,Azure AI,0
Bangalore,IT,AI Researcher,2,19.23,AWS AI,0
Chennai,Manufacturing,Data Analyst,7,16.98,Scikit-learn,0
Pune,IT,ML Engineer,8,24.88,Azure AI,1
Bangalore,E-commerce,AI Researcher,7,25.39,TensorFlow,1
Bangalore,EdTech,AI Engineer,11,24.79,AWS AI,0
Bangalore,Healthcare,AI Engineer,1,11.23,Azure AI,1
Hyderabad,EdTech,AI Researcher,11,33.99,PyTorch,1
Pune,Finance,Data Scientist,11,31.22,Azure AI,1
Bangalore,E-commerce,AI Researcher,3,14.75,AWS AI,1
Delhi,Finance,AI Researcher,4,14.62,ChatGPT,1
Pune,Healthcare,Data Scientist,1,5.78,TensorFlow,1
Hyderabad,Manufacturing,Data Scientist,11,25.03,PyTorch,0
Chennai,Finance,ML Engineer,3,12.29,Scikit-learn,0
Mumbai,E-commerce,AI Engineer,7,20.62,Azure AI,0
Mumbai,EdTech,AI Engineer,9,18.92,Azure AI,0
Hyderabad,Healthcare,Data Analyst,0,10.38,PyTorch,1
Pune,IT,Data Scientist,4,11.86,Scikit-learn,1
Mumbai,Manufacturing,ML Engineer,8,25.28,PyTorch,0
Mumbai,EdTech,Data Analyst,11,28.74,PyTorch,0
Delhi,Healthcare,AI Engineer,5,15.17,Azure AI,1
Delhi,EdTech,Data Scientist,11,26.99,Scikit-learn,0
Chennai,Healthcare,Data Scientist,1,6.41,PyTorch,1
Delhi,IT,AI Engineer,6,16.37,PyTorch,0
Mumbai,EdTech,AI Researcher,5,22.1,PyTorch,1
Mumbai,Finance,ML Engineer,5,19.12,AWS AI,1
Chennai,Finance,Data Analyst,5,14.14,ChatGPT,1
Bangalore,Healthcare,AI Researcher,7,21.28,Scikit-learn,1
Hyderabad,Finance,AI Researcher,9,24.83,ChatGPT,1
Hyderabad,Finance,AI Researcher,1,10.6,ChatGPT,1
Pune,EdTech,AI Engineer,11,26.76,ChatGPT,1
Pune,Manufacturing,Data Scientist,9,23.9,ChatGPT,1
Mumbai,E-commerce,AI Engineer,6,16.68,Scikit-learn,0
