city,industry,role,experience_years,salary_lpa,primary_ai_tool,ai_adopted
New York,Finance,AI Engineer,0,4.83,PyTorch,1
Philadelphia,EdTech,Data Scientist,1,8.51,TensorFlow,0
Chicago,Healthcare,AI Engineer,4,12.41,TensorFlow,1
San Jose,E-commerce,Data Scientist,7,21.32,Azure AI,1
Philadelphia,IT,AI Engineer,9,23.46,TensorFlow,1
San Diego,IT,ML Engineer,0,9.62,Scikit-learn,0
Houston,Finance,AI Researcher,4,20.57,ChatGPT,1
Los Angeles,E-commerce,Data Analyst,9,24.1,AWS AI,1
Los Angeles,Healthcare,AI Engineer,11,29.56,PyTorch,1
New York,IT,AI Engineer,11,29.45,PyTorch,1
Philadelphia,EdTech,Data Analyst,7,13.54,ChatGPT,1
Phoenix,EdTech,Data Analyst,2,10.27,AWS AI,1
San Jose,Healthcare,ML Engineer,11,30.31,ChatGPT,1
Houston,Healthcare,AI Researcher,11,34.78,PyTorch,1
Philadelphia,Healthcare,Data Scientist,1,7.29,ChatGPT,0
San Antonio,Finance,Data Scientist,7,17.5,TensorFlow,1
New York,E-commerce,AI Researcher,7,25.4,TensorFlow,1
Philadelphia,IT,ML Engineer,3,15.74,Azure AI,1
Dallas,EdTech,AI Engineer,0,3.34,TensorFlow,1
San Jose,E-commerce,AI Researcher,1,12.81,AWS AI,1
Dallas,Finance,Data Analyst,8,19.71,ChatGPT,1
Dallas,Finance,Data Scientist,5,16.45,Azure AI,1
Houston,EdTech,ML Engineer,1,8.49,ChatGPT,1
Houston,E-commerce,AI Researcher,9,28.25,ChatGPT,1
Dallas,IT,Data Analyst,4,10.51,Azure AI,1
New York,EdTech,AI Engineer,8,16.84,Scikit-learn,1
San Diego,E-commerce,ML Engineer,3,11.88,ChatGPT,1
Houston,Manufacturing,ML Engineer,4,18.66,TensorFlow,0
Phoenix,E-commerce,AI Engineer,10,26.51,Scikit-learn,1
San Diego,Finance,ML Engineer,9,28.95,Azure AI,1
Houston,IT,AI Researcher,9,29.68,TensorFlow,1
Dallas,Manufacturing,AI Engineer,6,17.48,TensorFlow,1
Phoenix,E-commerce,Data Analyst,6,18.32,AWS AI,0
San Diego,Manufacturing,Data Analyst,11,26.27,AWS AI,1
New York,E-commerce,AI Researcher,7,25.07,TensorFlow,1
San Antonio,E-commerce,ML Engineer,4,16.25,PyTorch,0
Philadelphia,E-commerce,AI Engineer,9,25.99,ChatGPT,1
Houston,Healthcare,Data Scientist,8,23.53,Scikit-learn,1
Chicago,Finance,Data Scientist,9,24.5,Azure AI,1
San Jose,IT,ML Engineer,2,12.46,Azure AI,1
Los Angeles,E-commerce,ML Engineer,10,30.32,ChatGPT,0
San Diego,Manufacturing,AI Engineer,2,8.95,PyTorch,1
San Diego,EdTech,Data Scientist,7,17.18,ChatGPT,1
Phoenix,Finance,Data Analyst,3,12.4,Scikit-learn,1
New York,IT,AI Engineer,9,18.9,TensorFlow,1
Phoenix,IT,AI Engineer,10,24.18,Scikit-learn,1
Houston,Finance,Data Analyst,6,18.4,Scikit-learn,1
San Diego,IT,Data Analyst,5,15.61,PyTorch,1
New York,Healthcare,Data Scientist,11,25.89,Scikit-learn,1
Los Angeles,EdTech,Data Analyst,1,8.46,AWS AI,1
New York,Manufacturing,Data Scientist,7,18.58,AWS AI,1
Phoenix,E-commerce,Data Analyst,2,8.74,PyTorch,0
Philadelphia,Healthcare,Data Scientist,0,3.77,AWS AI,1
Phoenix,Manufacturing,Data Analyst,5,15.7,Scikit-learn,0
New York,IT,ML Engineer,5,17.67,AWS AI,1
Phoenix,IT,ML Engineer,9,29.8,Scikit-learn,1
San Diego,Healthcare,AI Engineer,10,26.16,AWS AI,1
San Jose,Healthcare,ML Engineer,10,29.45,Scikit-learn,0
New York,EdTech,AI Researcher,9,27.79,TensorFlow,1
Los Angeles,IT,AI Researcher,7,24.69,PyTorch,1
Phoenix,Healthcare,Data Scientist,2,9.0,Scikit-learn,1
San Jose,IT,Data Analyst,6,17.01,Scikit-learn,0
New York,Finance,Data Analyst,4,11.05,TensorFlow,1
San Antonio,Healthcare,AI Researcher,8,27.09,Scikit-learn,1
Phoenix,E-commerce,Data Analyst,5,18.28,Scikit-learn,1
Chicago,Healthcare,AI Researcher,4,22.55,AWS AI,0
San Diego,E-commerce,AI Engineer,6,18.31,PyTorch,1
San Jose,Finance,ML Engineer,9,24.78,ChatGPT,1
Chicago,E-commerce,Data Scientist,0,3.0,ChatGPT,1
San Jose,E-commerce,ML Engineer,1,11.65,ChatGPT,1
Houston,E-commerce,Data Scientist,9,24.9,Scikit-learn,1
Houston,Finance,ML Engineer,8,26.22,ChatGPT,1
Houston,Manufacturing,ML Engineer,10,27.33,Azure AI,1
San Antonio,EdTech,Data Analyst,4,12.35,AWS AI,1
Chicago,E-commerce,AI Engineer,7,17.1,PyTorch,1
Houston,IT,ML Engineer,3,15.57,TensorFlow,1
San Jose,Healthcare,Data Scientist,4,13.4,AWS AI,1
San Diego,Manufacturing,Data Scientist,8,19.8,AWS AI,1
Houston,Manufacturing,AI Engineer,2,8.4,PyTorch,0
Chicago,Finance,AI Researcher,3,15.02,AWS AI,1
San Antonio,EdTech,ML Engineer,4,15.9,Azure AI,0
San Jose,Manufacturing,Data Analyst,1,6.75,PyTorch,1
New York,Healthcare,Data Analyst,4,12.56,Scikit-learn,1
San Jose,E-commerce,AI Researcher,8,25.91,ChatGPT,1
San Antonio,Healthcare,Data Analyst,11,25.33,Azure AI,1
Phoenix,E-commerce,ML Engineer,5,21.13,PyTorch,1
Philadelphia,Finance,AI Researcher,3,15.04,PyTorch,1
Dallas,Healthcare,AI Engineer,2,7.51,AWS AI,1
San Antonio,Healthcare,ML Engineer,0,8.48,Scikit-learn,1
San Diego,Manufacturing,Data Analyst,3,11.27,TensorFlow,1
Dallas,IT,AI Engineer,11,25.64,Scikit-learn,1
Phoenix,EdTech,AI Engineer,3,10.18,AWS AI,1
Phoenix,IT,AI Researcher,5,20.85,TensorFlow,1
San Antonio,EdTech,AI Researcher,1,12.24,AWS AI,0
Houston,Healthcare,AI Engineer,9,19.48,ChatGPT,1
Dallas,Finance,AI Engineer,4,12.98,PyTorch,1
San Diego,IT,ML Engineer,8,26.8,ChatGPT,1
New York,IT,AI Researcher,1,15.54,PyTorch,1
Phoenix,IT,ML Engineer,7,22.55,AWS AI,1
Dallas,IT,AI Engineer,9,20.48,PyTorch,1
San Diego,E-commerce,AI Engineer,8,19.47,AWS AI,1
Phoenix,EdTech,AI Researcher,3,16.83,PyTorch,1
Chicago,E-commerce,Data Analyst,2,7.5,Azure AI,1
Dallas,Finance,Data Scientist,8,20.1,Scikit-learn,1
Chicago,Manufacturing,ML Engineer,6,22.12,AWS AI,1
Chicago,EdTech,AI Researcher,8,29.99,AWS AI,1
Los Angeles,Manufacturing,AI Engineer,10,25.44,PyTorch,1
San Jose,IT,AI Researcher,6,20.94,TensorFlow,1
Dallas,Manufacturing,Data Scientist,5,15.55,Scikit-learn,1
Los Angeles,IT,AI Engineer,0,5.61,PyTorch,1
New York,IT,ML Engineer,9,27.33,Scikit-learn,1
San Antonio,Manufacturing,Data Analyst,7,19.09,ChatGPT,1
Houston,EdTech,Data Scientist,2,9.26,Azure AI,1
Houston,E-commerce,AI Engineer,7,19.74,Scikit-learn,1
San Jose,Healthcare,Data Analyst,7,20.27,PyTorch,1
Chicago,E-commerce,ML Engineer,0,11.7,AWS AI,0
Chicago,EdTech,Data Scientist,3,9.99,Azure AI,1
Chicago,Healthcare,AI Researcher,6,22.24,PyTorch,1
San Diego,EdTech,Data Analyst,7,20.67,Azure AI,1
Phoenix,Healthcare,AI Researcher,10,32.37,AWS AI,1
Philadelphia,Healthcare,Data Analyst,10,25.12,PyTorch,1
Philadelphia,IT,ML Engineer,3,12.6,AWS AI,0
Chicago,E-commerce,ML Engineer,8,24.41,AWS AI,0
New York,Finance,ML Engineer,5,22.31,TensorFlow,1
New York,E-commerce,Data Scientist,5,16.34,TensorFlow,1
Chicago,IT,Data Scientist,0,3.26,Scikit-learn,0
San Antonio,IT,ML Engineer,6,22.59,Azure AI,1
Los Angeles,IT,Data Analyst,8,23.36,AWS AI,1
Dallas,EdTech,Data Scientist,6,16.57,AWS AI,1
New York,Healthcare,Data Scientist,11,24.13,TensorFlow,1
Philadelphia,Healthcare,Data Scientist,7,21.53,Azure AI,1
Los Angeles,EdTech,Data Scientist,7,17.9,ChatGPT,1
Chicago,EdTech,Data Scientist,3,8.06,Azure AI,1
Houston,Finance,ML Engineer,0,8.18,TensorFlow,1
Chicago,E-commerce,Data Analyst,4,10.92,PyTorch,1
San Jose,Finance,AI Researcher,1,10.95,Azure AI,1
Dallas,Finance,AI Researcher,10,26.54,AWS AI,1
Philadelphia,Finance,Data Scientist,9,24.67,Scikit-learn,0
Houston,Finance,AI Engineer,1,6.67,TensorFlow,1
Los Angeles,E-commerce,Data Analyst,5,18.4,AWS AI,1
San Jose,IT,Data Analyst,5,15.93,PyTorch,1
Houston,Finance,Data Analyst,7,21.16,TensorFlow,0
New York,EdTech,Data Analyst,9,21.41,Scikit-learn,0
San Antonio,EdTech,ML Engineer,8,25.9,TensorFlow,1
Philadelphia,E-commerce,AI Engineer,6,17.49,Azure AI,1
Chicago,E-commerce,Data Scientist,8,26.86,AWS AI,1
Dallas,Finance,Data Analyst,11,28.71,AWS AI,1
San Antonio,Healthcare,ML Engineer,4,17.49,TensorFlow,1
Dallas,IT,Data Analyst,0,6.71,AWS AI,1
Chicago,Healthcare,ML Engineer,0,9.3,PyTorch,1
Los Angeles,Healthcare,Data Scientist,5,15.66,AWS AI,1
San Diego,Healthcare,Data Analyst,6,17.95,AWS AI,1
San Jose,EdTech,Data Analyst,2,10.33,AWS AI,1
Chicago,Healthcare,Data Analyst,3,10.62,Azure AI,1
Phoenix,Manufacturing,AI Engineer,2,9.89,ChatGPT,1
New York,Finance,Data Analyst,6,18.0,PyTorch,1
Chicago,E-commerce,Data Analyst,8,16.93,AWS AI,0
San Jose,EdTech,AI Engineer,11,28.66,PyTorch,0
Chicago,Finance,AI Researcher,5,20.77,AWS AI,1
San Jose,E-commerce,AI Researcher,2,13.98,Azure AI,1
San Antonio,Manufacturing,Data Analyst,7,17.35,TensorFlow,1
Phoenix,Manufacturing,AI Researcher,9,30.23,PyTorch,1
Houston,Healthcare,AI Engineer,2,6.08,PyTorch,1
San Antonio,Finance,AI Researcher,3,14.2,Scikit-learn,1
Phoenix,Manufacturing,ML Engineer,8,25.74,Scikit-learn,1
San Jose,EdTech,Data Scientist,2,8.54,PyTorch,1
Dallas,Healthcare,Data Scientist,8,20.26,Azure AI,1
Phoenix,Finance,AI Researcher,8,28.9,ChatGPT,0
Phoenix,IT,AI Engineer,10,23.52,Azure AI,1
San Jose,EdTech,AI Researcher,3,15.32,Scikit-learn,1
Phoenix,Healthcare,AI Engineer,8,22.25,TensorFlow,1
Los Angeles,EdTech,Data Analyst,5,15.45,TensorFlow,1
Chicago,EdTech,Data Scientist,11,32.45,Scikit-learn,1
Los Angeles,Finance,Data Scientist,9,24.95,AWS AI,0
San Jose,Manufacturing,Data Scientist,3,14.11,ChatGPT,1
Dallas,EdTech,AI Researcher,8,25.52,PyTorch,1
Phoenix,Healthcare,Data Scientist,5,15.5,Scikit-learn,1
New York,Healthcare,Data Analyst,6,18.31,Scikit-learn,0
Los Angeles,Finance,AI Engineer,9,21.15,ChatGPT,1
San Jose,Healthcare,Data Analyst,4,12.46,AWS AI,1
San Jose,IT,Data Scientist,9,23.9,TensorFlow,0
Dallas,E-commerce,Data Scientist,7,20.98,PyTorch,1
San Diego,Finance,AI Researcher,0,12.0,PyTorch,0
Philadelphia,E-commerce,Data Analyst,4,10.2,TensorFlow,1
San Antonio,Manufacturing,Data Scientist,2,4.53,TensorFlow,1
San Diego,Healthcare,Data Analyst,11,26.76,AWS AI,1
Phoenix,Finance,AI Researcher,8,27.56,ChatGPT,0
New York,EdTech,Data Analyst,5,17.93,Scikit-learn,0
Philadelphia,Finance,AI Engineer,2,9.44,PyTorch,1
Los Angeles,IT,ML Engineer,6,16.54,PyTorch,1
Chicago,Healthcare,ML Engineer,0,11.06,Scikit-learn,1
Dallas,Healthcare,ML Engineer,0,8.76,TensorFlow,1
Phoenix,IT,AI Engineer,3,10.08,AWS AI,1
Los Angeles,IT,AI Researcher,0,13.18,TensorFlow,1
Los Angeles,Healthcare,Data Scientist,11,25.79,AWS AI,1
San Antonio,Manufacturing,Data Scientist,1,11.57,AWS AI,1
San Antonio,E-commerce,AI Researcher,1,15.24,ChatGPT,0
New York,Healthcare,AI Researcher,7,22.59,ChatGPT,1
Houston,EdTech,ML Engineer,1,11.59,PyTorch,1
Chicago,EdTech,ML Engineer,10,31.52,Azure AI,1
Philadelphia,IT,AI Researcher,3,13.08,PyTorch,1
Houston,Healthcare,ML Engineer,1,11.47,TensorFlow,1
San Antonio,Healthcare,AI Researcher,7,26.75,Scikit-learn,1
San Jose,E-commerce,AI Researcher,11,33.65,Scikit-learn,1
Houston,Manufacturing,ML Engineer,2,9.71,ChatGPT,1
Chicago,E-commerce,Data Analyst,9,19.86,PyTorch,1
Chicago,Finance,ML Engineer,8,21.76,AWS AI,1
Houston,Finance,AI Engineer,7,20.71,Scikit-learn,1
Houston,Manufacturing,AI Engineer,4,12.28,ChatGPT,1
Dallas,E-commerce,Data Scientist,2,12.0,Scikit-learn,1
San Diego,Manufacturing,ML Engineer,11,32.31,ChatGPT,1
San Antonio,IT,Data Scientist,7,18.66,Scikit-learn,1
Chicago,E-commerce,Data Analyst,6,17.07,AWS AI,1
San Antonio,Healthcare,Data Scientist,11,28.04,PyTorch,0
Phoenix,E-commerce,AI Engineer,5,18.11,PyTorch,0
Chicago,E-commerce,AI Engineer,0,9.32,PyTorch,1
San Antonio,EdTech,ML Engineer,8,25.75,Scikit-learn,1
San Diego,E-commerce,AI Researcher,10,30.66,ChatGPT,1
San Jose,EdTech,AI Engineer,3,12.34,AWS AI,1
Houston,Finance,AI Researcher,8,29.95,Azure AI,1
San Diego,EdTech,ML Engineer,2,13.1,ChatGPT,0
New York,EdTech,ML Engineer,6,19.66,ChatGPT,1
San Antonio,IT,AI Researcher,3,20.69,Azure AI,1
San Diego,IT,AI Engineer,0,8.43,Scikit-learn,1
Philadelphia,IT,AI Engineer,5,15.23,ChatGPT,1
San Antonio,Healthcare,AI Engineer,5,16.4,TensorFlow,1
Houston,EdTech,Data Analyst,10,24.03,PyTorch,1
Phoenix,Finance,AI Engineer,10,23.59,Scikit-learn,1
Dallas,IT,AI Engineer,7,19.02,AWS AI,1
New York,EdTech,AI Engineer,1,5.11,AWS AI,1
Los Angeles,E-commerce,Data Analyst,10,24.72,PyTorch,0
Phoenix,EdTech,AI Researcher,2,11.89,ChatGPT,1
Chicago,Healthcare,Data Analyst,8,22.22,TensorFlow,0
San Antonio,EdTech,Data Analyst,7,18.28,TensorFlow,0
San Diego,Manufacturing,AI Researcher,11,37.0,TensorFlow,1
Dallas,E-commerce,Data Analyst,6,15.69,Scikit-learn,0
San Diego,Finance,AI Researcher,11,34.76,AWS AI,1
Los Angeles,Finance,Data Scientist,8,18.94,Azure AI,1
San Jose,IT,AI Engineer,11,25.07,ChatGPT,0
San Jose,Finance,AI Researcher,4,17.6,AWS AI,1
San Jose,Finance,Data Scientist,7,15.72,AWS AI,1
San Antonio,Finance,AI Researcher,4,19.53,Scikit-learn,1
Dallas,Healthcare,AI Engineer,11,25.12,PyTorch,1
San Jose,E-commerce,Data Analyst,4,10.33,ChatGPT,0
San Jose,Healthcare,AI Engineer,11,27.05,Azure AI,1
New York,E-commerce,Data Analyst,3,8.98,ChatGPT,1
San Diego,Healthcare,AI Researcher,7,28.43,PyTorch,1
Los Angeles,Finance,Data Scientist,5,17.39,PyTorch,1
Houston,IT,AI Engineer,8,22.06,Azure AI,1
San Jose,IT,AI Researcher,11,31.78,ChatGPT,1
Los Angeles,Healthcare,Data Scientist,9,24.26,PyTorch,1
Houston,IT,Data Analyst,9,20.15,Scikit-learn,1
San Jose,Finance,AI Engineer,11,28.15,Scikit-learn,0
San Diego,EdTech,Data Analyst,1,3.86,PyTorch,1
Houston,EdTech,AI Engineer,5,13.9,ChatGPT,1
Dallas,E-commerce,Data Analyst,3,5.46,AWS AI,0
Dallas,EdTech,Data Analyst,6,16.25,AWS AI,0
San Antonio,E-commerce,Data Analyst,9,23.83,PyTorch,1
Chicago,Finance,AI Researcher,6,24.83,PyTorch,1
Philadelphia,EdTech,ML Engineer,4,21.1,Scikit-learn,1
Houston,Manufacturing,Data Scientist,2,9.09,Scikit-learn,1
Houston,Manufacturing,Data Analyst,11,23.75,TensorFlow,1
Chicago,Finance,ML Engineer,3,11.91,PyTorch,1
Philadelphia,Healthcare,Data Analyst,3,11.1,TensorFlow,1
San Jose,Healthcare,AI Engineer,1,5.39,ChatGPT,1
San Diego,Manufacturing,Data Analyst,8,20.84,ChatGPT,1
San Diego,E-commerce,Data Scientist,2,5.09,ChatGPT,0
Phoenix,Manufacturing,Data Scientist,1,3.12,ChatGPT,0
San Jose,E-commerce,Data Analyst,9,28.21,AWS AI,1
Los Angeles,E-commerce,Data Scientist,0,6.5,PyTorch,1
Phoenix,IT,AI Engineer,9,24.98,AWS AI,0
San Antonio,E-commerce,AI Engineer,9,22.53,PyTorch,0
San Jose,Finance,Data Scientist,9,23.68,ChatGPT,1
Phoenix,Healthcare,AI Researcher,6,23.89,ChatGPT,1
Dallas,Manufacturing,Data Scientist,2,8.14,AWS AI,1
Houston,IT,Data Scientist,9,24.88,AWS AI,1
Houston,Manufacturing,AI Researcher,0,10.31,AWS AI,1
Chicago,Manufacturing,AI Engineer,3,11.43,PyTorch,1
Philadelphia,Manufacturing,Data Scientist,1,3.0,Scikit-learn,1
Houston,EdTech,Data Analyst,5,17.41,TensorFlow,1
New York,IT,Data Analyst,9,23.81,Scikit-learn,1
San Antonio,IT,AI Researcher,9,29.21,AWS AI,1
Los Angeles,E-commerce,Data Scientist,4,16.21,Azure AI,1
Houston,Manufacturing,ML Engineer,2,14.79,ChatGPT,1
Philadelphia,Healthcare,AI Researcher,2,15.72,Azure AI,1
Chicago,Manufacturing,ML Engineer,1,6.93,ChatGPT,1
Los Angeles,Manufacturing,AI Engineer,7,17.52,AWS AI,1
Houston,IT,Data Scientist,4,11.43,ChatGPT,0
Philadelphia,EdTech,AI Researcher,9,27.4,Azure AI,0
San Jose,Manufacturing,AI Researcher,9,28.84,ChatGPT,1
Houston,Manufacturing,Data Analyst,8,21.78,PyTorch,1
Los Angeles,Manufacturing,ML Engineer,8,22.08,PyTorch,1
Chicago,IT,AI Engineer,4,15.26,TensorFlow,1
Chicago,Finance,Data Scientist,5,16.58,TensorFlow,0
Phoenix,E-commerce,Data Analyst,9,21.74,PyTorch,1
Los Angeles,Healthcare,Data Analyst,1,4.88,AWS AI,0
Houston,EdTech,Data Scientist,6,15.23,ChatGPT,1
Houston,Manufacturing,AI Engineer,11,27.81,ChatGPT,1
Los Angeles,Healthcare,ML Engineer,3,17.79,Scikit-learn,1
New York,E-commerce,ML Engineer,6,18.21,Azure AI,1
San Jose,E-commerce,ML Engineer,11,28.88,PyTorch,0
Houston,Healthcare,AI Researcher,4,19.16,ChatGPT,1
Chicago,IT,AI Researcher,10,33.62,Azure AI,1
San Antonio,E-commerce,ML Engineer,8,26.97,AWS AI,1
San Jose,IT,AI Engineer,10,25.42,Scikit-learn,1
San Diego,Manufacturing,Data Analyst,4,14.36,AWS AI,1
Philadelphia,Manufacturing,AI Researcher,1,12.89,PyTorch,1
San Antonio,E-commerce,AI Engineer,11,30.09,TensorFlow,1
Los Angeles,E-commerce,AI Researcher,9,28.78,ChatGPT,1
New York,E-commerce,ML Engineer,4,20.03,TensorFlow,0
Phoenix,IT,Data Analyst,1,7.61,Scikit-learn,1
San Diego,IT,Data Analyst,10,24.79,PyTorch,1
San Diego,Healthcare,ML Engineer,2,11.04,AWS AI,1
Los Angeles,Manufacturing,AI Engineer,1,6.82,ChatGPT,1
New York,Finance,AI Researcher,4,16.88,Azure AI,1
Houston,IT,Data Analyst,10,28.15,AWS AI,1
Dallas,E-commerce,ML Engineer,0,10.86,AWS AI,1
San Jose,E-commerce,Data Scientist,8,17.1,ChatGPT,1
Dallas,IT,AI Researcher,4,17.28,ChatGPT,1
Phoenix,Finance,AI Engineer,9,19.91,PyTorch,1
San Jose,IT,ML Engineer,7,22.5,Scikit-learn,1
Los Angeles,Healthcare,Data Scientist,1,5.92,PyTorch,0
San Diego,IT,Data Scientist,2,11.3,ChatGPT,1
Houston,Finance,ML Engineer,4,14.85,AWS AI,1
Chicago,Finance,Data Scientist,7,18.87,AWS AI,0
Philadelphia,Finance,AI Researcher,4,15.55,AWS AI,1
San Diego,E-commerce,AI Engineer,1,4.95,TensorFlow,1
Dallas,EdTech,AI Researcher,0,11.14,TensorFlow,1
New York,Manufacturing,AI Engineer,11,23.44,TensorFlow,1
Chicago,Finance,Data Scientist,10,23.14,Azure AI,0
Dallas,EdTech,AI Researcher,6,20.91,PyTorch,1
San Diego,Manufacturing,Data Scientist,8,20.49,AWS AI,1
New York,EdTech,AI Researcher,6,23.71,PyTorch,1
San Antonio,EdTech,AI Researcher,5,19.79,ChatGPT,0
San Diego,Manufacturing,ML Engineer,3,14.93,Azure AI,1
Philadelphia,Healthcare,AI Researcher,6,23.44,Scikit-learn,1
Houston,Finance,AI Researcher,6,24.13,Scikit-learn,1
Houston,IT,ML Engineer,1,10.29,AWS AI,1
San Jose,Manufacturing,Data Scientist,2,9.63,AWS AI,0
San Jose,Finance,Data Scientist,5,14.84,Scikit-learn,1
Phoenix,Manufacturing,AI Researcher,10,30.2,Azure AI,0
Los Angeles,Finance,Data Scientist,0,3.0,AWS AI,1
San Jose,Manufacturing,ML Engineer,4,16.09,PyTorch,1
San Diego,Finance,Data Scientist,4,15.4,Azure AI,1
San Diego,Finance,ML Engineer,2,12.77,Azure AI,1
New York,E-commerce,AI Researcher,6,22.3,ChatGPT,1
San Jose,EdTech,Data Scientist,5,11.86,ChatGPT,1
San Diego,IT,AI Engineer,5,14.83,ChatGPT,1
Dallas,E-commerce,AI Engineer,11,27.82,PyTorch,1
Chicago,Manufacturing,AI Researcher,0,11.09,AWS AI,1
Chicago,Healthcare,Data Analyst,1,3.2,Scikit-learn,1
San Antonio,Healthcare,AI Engineer,5,13.81,Azure AI,1
Phoenix,Healthcare,Data Analyst,3,10.62,TensorFlow,1
Los Angeles,IT,Data Scientist,0,3.0,Azure AI,1
Chicago,Healthcare,AI Researcher,7,25.28,AWS AI,0
Houston,IT,AI Engineer,9,26.86,TensorFlow,1
Philadelphia,Finance,AI Researcher,1,14.88,Azure AI,1
San Jose,EdTech,AI Engineer,4,11.26,AWS AI,0
Chicago,E-commerce,AI Researcher,3,12.99,Scikit-learn,0
San Diego,Manufacturing,Data Analyst,3,12.07,PyTorch,0
Dallas,E-commerce,Data Analyst,7,16.97,AWS AI,1
Dallas,IT,Data Scientist,10,25.99,Azure AI,1
San Antonio,IT,Data Scientist,4,13.21,TensorFlow,1
Dallas,Healthcare,ML Engineer,8,27.05,TensorFlow,1
Los Angeles,IT,Data Analyst,9,24.83,ChatGPT,0
New York,EdTech,ML Engineer,2,12.82,ChatGPT,1
Philadelphia,Manufacturing,AI Engineer,11,24.71,Azure AI,1
Los Angeles,E-commerce,Data Scientist,6,14.75,ChatGPT,0
Houston,IT,AI Researcher,2,15.58,PyTorch,1
San Jose,Finance,AI Engineer,4,13.15,TensorFlow,1
New York,Finance,Data Analyst,2,8.22,PyTorch,1
San Jose,EdTech,Data Analyst,2,9.28,PyTorch,1
New York,E-commerce,AI Engineer,1,5.93,TensorFlow,1
San Diego,E-commerce,ML Engineer,1,12.51,AWS AI,1
Los Angeles,IT,AI Engineer,4,13.02,TensorFlow,1
Houston,Finance,AI Researcher,11,37.36,ChatGPT,1
San Antonio,EdTech,AI Engineer,3,8.17,TensorFlow,1
San Diego,EdTech,AI Engineer,2,8.68,Azure AI,1
Philadelphia,EdTech,Data Scientist,10,23.35,Scikit-learn,1
San Diego,Manufacturing,Data Analyst,2,6.43,PyTorch,1
San Diego,EdTech,AI Engineer,8,19.32,Scikit-learn,0
Los Angeles,IT,Data Analyst,8,20.79,AWS AI,1
Chicago,E-commerce,AI Researcher,7,23.36,PyTorch,1
Phoenix,EdTech,Data Scientist,7,20.03,TensorFlow,1
Dallas,Manufacturing,AI Engineer,1,5.62,TensorFlow,1
Philadelphia,Healthcare,AI Researcher,5,20.65,Scikit-learn,1
San Diego,Manufacturing,Data Scientist,6,16.59,TensorFlow,0
Philadelphia,IT,AI Researcher,8,26.81,Azure AI,1
San Jose,Manufacturing,AI Engineer,11,24.52,TensorFlow,1
Chicago,IT,Data Analyst,0,6.96,Scikit-learn,1
San Antonio,Finance,Data Analyst,10,26.43,ChatGPT,1
Houston,Finance,Data Scientist,7,16.94,ChatGPT,1
Phoenix,Finance,Data Analyst,9,25.42,PyTorch,0
Chicago,Healthcare,AI Researcher,1,17.58,TensorFlow,0
Chicago,Finance,Data Analyst,5,15.42,TensorFlow,1
Philadelphia,Manufacturing,AI Researcher,7,24.75,Scikit-learn,0
Dallas,Healthcare,ML Engineer,5,20.29,ChatGPT,1
Los Angeles,Healthcare,Data Scientist,10,25.28,TensorFlow,1
Houston,Healthcare,AI Engineer,10,20.41,TensorFlow,1
San Diego,E-commerce,Data Analyst,10,26.74,Azure AI,0
San Antonio,Finance,ML Engineer,1,7.92,TensorFlow,1
Philadelphia,Finance,Data Analyst,7,20.09,Azure AI,1
San Diego,EdTech,Data Scientist,0,8.69,Azure AI,1
Philadelphia,Finance,ML Engineer,5,17.4,PyTorch,1
Dallas,EdTech,ML Engineer,7,25.63,Azure AI,1
New York,E-commerce,AI Researcher,6,22.81,PyTorch,1
Houston,E-commerce,AI Researcher,6,23.07,Azure AI,1
New York,Healthcare,AI Researcher,9,28.73,AWS AI,0
San Diego,IT,AI Engineer,2,7.13,ChatGPT,1
Los Angeles,Healthcare,ML Engineer,9,26.82,PyTorch,1
Phoenix,Healthcare,Data Scientist,8,22.47,TensorFlow,1
New York,IT,Data Analyst,3,10.81,PyTorch,0
Philadelphia,EdTech,AI Engineer,5,14.93,TensorFlow,0
Philadelphia,E-commerce,ML Engineer,2,12.36,ChatGPT,1
Los Angeles,E-commerce,Data Analyst,8,20.67,TensorFlow,1
Chicago,Manufacturing,AI Researcher,10,32.38,Azure AI,1
Los Angeles,Healthcare,ML Engineer,8,22.53,PyTorch,1
Phoenix,E-commerce,Data Scientist,4,13.88,TensorFlow,0
Houston,Manufacturing,ML Engineer,5,18.87,PyTorch,1
San Diego,Manufacturing,Data Analyst,7,20.8,Azure AI,1
New York,Manufacturing,AI Researcher,5,26.38,Azure AI,1
Houston,Finance,AI Engineer,3,7.41,PyTorch,1
Dallas,IT,Data Scientist,4,13.28,TensorFlow,1
Chicago,Manufacturing,AI Engineer,10,23.81,Azure AI,1
San Jose,Finance,AI Engineer,4,16.98,TensorFlow,1
Chicago,EdTech,AI Engineer,11,26.41,PyTorch,0
Houston,E-commerce,Data Analyst,2,8.26,Scikit-learn,0
Houston,E-commerce,Data Scientist,9,21.28,Scikit-learn,1
Houston,Healthcare,Data Scientist,10,28.13,AWS AI,0
Phoenix,IT,Data Scientist,3,10.3,ChatGPT,0
San Diego,IT,Data Analyst,3,10.01,ChatGPT,1
New York,Manufacturing,AI Engineer,9,22.47,TensorFlow,1
Houston,IT,AI Engineer,1,4.97,PyTorch,1
San Diego,Finance,AI Engineer,9,20.37,AWS AI,1
Dallas,Manufacturing,AI Engineer,6,15.69,PyTorch,1
Chicago,Manufacturing,ML Engineer,9,26.35,TensorFlow,1
